anchor_id,label,label_name,source_subtype,evaluation_role,audit_provenance,trajectory_key,obj_pos,speed,anchor_step,contact_count,X1,X2,X3,split
1088,0,stable_like,signature_only,replay_audited,marginal_signature_only,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.7,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.069,0.12]}","[0.302,0.069,0.12]",1.7,66,5,"[0.19907407462596893,1.0662086009979248,-0.43105995655059814,0.38772308826446533,0.015566566959023476,-0.03262737765908241,1.3975480794906616,-1.1153969764709473,-0.19204926490783691,-0.46218129992485046,0.18465031683444977,-0.3909470736980438,0.3015451431274414,0.08627386391162872,0.12257229536771774,0.9910218631459305,-0.058633953232226234,-0.0009267675311709692,-0.12015351595801382,0.07186287641525269,0.22738869488239288,0.14597204327583313,-4.820245742797852,-1.2794207334518433,1.2480428218841553]","[0.19907407462596893,1.0662086009979248,-0.43105995655059814,0.38772308826446533,0.015566566959023476,-0.03262737765908241,1.3975480794906616,-1.1153969764709473,-0.19204926490783691,-0.46218129992485046,0.18465031683444977,-0.3909470736980438,0.3015451431274414,0.08627386391162872,0.12257229536771774,0.9910218631459305,-0.058633953232226234,-0.0009267675311709692,-0.12015351595801382,0.07186287641525269,0.22738869488239288,0.14597204327583313,-4.820245742797852,-1.2794207334518433,1.2480428218841553,-0.007550347590652771,-0.018975698202719278,0.019230072860193136,0.06949532467207543,0.8888613057692428,-0.4528752355284172,0.0032788661774247885]","[0.19907407462596893,1.0662086009979248,-0.43105995655059814,0.38772308826446533,0.015566566959023476,-0.03262737765908241,1.3975480794906616,-1.1153969764709473,-0.19204926490783691,-0.46218129992485046,0.18465031683444977,-0.3909470736980438,0.3015451431274414,0.08627386391162872,0.12257229536771774,0.9910218631459305,-0.058633953232226234,-0.0009267675311709692,-0.12015351595801382,0.07186287641525269,0.22738869488239288,0.14597204327583313,-4.820245742797852,-1.2794207334518433,1.2480428218841553,-0.007550347590652771,-0.018975698202719278,0.019230072860193136,0.06949532467207543,0.8888613057692428,-0.4528752355284172,0.0032788661774247885,1.7,0.0,0.0,0.0,0.0,0.0]",audited_test
1103,1,both_like,both,replay_audited,marginal_both,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.7,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.069,0.12]}","[0.302,0.069,0.12]",1.7,96,1,"[0.2894801199436188,1.0352060794830322,-0.43726518750190735,0.37516698241233826,0.022484393790364265,-0.04753735661506653,1.424362063407898,-0.5498947501182556,-0.1402265727519989,-0.20127004384994507,0.1598065048456192,-0.3531063199043274,0.3059290647506714,0.10065371543169022,0.12591271102428436,0.9847236901210115,-0.1540413764046223,-0.006267517996455113,-0.08093964843012218,0.07325149327516556,0.23452113568782806,-0.0022822965402156115,-2.9502038955688477,0.3377038538455963,0.2743021249771118]","[0.2894801199436188,1.0352060794830322,-0.43726518750190735,0.37516698241233826,0.022484393790364265,-0.04753735661506653,1.424362063407898,-0.5498947501182556,-0.1402265727519989,-0.20127004384994507,0.1598065048456192,-0.3531063199043274,0.3059290647506714,0.10065371543169022,0.12591271102428436,0.9847236901210115,-0.1540413764046223,-0.006267517996455113,-0.08093964843012218,0.07325149327516556,0.23452113568782806,-0.0022822965402156115,-2.9502038955688477,0.3377038538455963,0.2743021249771118,-0.01972255651868473,-0.019314118852823664,0.019479550403457314,0.30381421766435673,0.8362766628949825,-0.4564408660957374,0.0019826549105346203]","[0.2894801199436188,1.0352060794830322,-0.43726518750190735,0.37516698241233826,0.022484393790364265,-0.04753735661506653,1.424362063407898,-0.5498947501182556,-0.1402265727519989,-0.20127004384994507,0.1598065048456192,-0.3531063199043274,0.3059290647506714,0.10065371543169022,0.12591271102428436,0.9847236901210115,-0.1540413764046223,-0.006267517996455113,-0.08093964843012218,0.07325149327516556,0.23452113568782806,-0.0022822965402156115,-2.9502038955688477,0.3377038538455963,0.2743021249771118,-0.01972255651868473,-0.019314118852823664,0.019479550403457314,0.30381421766435673,0.8362766628949825,-0.4564408660957374,0.0019826549105346203,1.7,0.0,0.0,0.0,0.0,0.0]",audited_test
1237,1,both_like,both,replay_audited,branch_replay_confirmed_both,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.2,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.07,0.12]}","[0.302,0.07,0.12]",1.2,36,0,"[0.07717084139585495,1.129191517829895,-0.42153891921043396,0.4129972755908966,0.006026044022291899,-0.012271842919290066,1.0007754564285278,-1.8695430755615234,-0.3618670105934143,-0.6105958819389343,0.13379067182540894,-0.2661895751953125,0.3019999861717224,0.070000059902668,0.11997832357883453,0.9999999999986848,-1.587001975165281e-06,-2.77536400971802e-07,1.860861971178846e-07,-2.8395903427735902e-05,-2.3571177734993398e-05,-8.147231710609049e-06,0.0012122666230425239,-0.0014847557758912444,7.5905368248641025e-06]","[0.07717084139585495,1.129191517829895,-0.42153891921043396,0.4129972755908966,0.006026044022291899,-0.012271842919290066,1.0007754564285278,-1.8695430755615234,-0.3618670105934143,-0.6105958819389343,0.13379067182540894,-0.2661895751953125,0.3019999861717224,0.070000059902668,0.11997832357883453,0.9999999999986848,-1.587001975165281e-06,-2.77536400971802e-07,1.860861971178846e-07,-2.8395903427735902e-05,-2.3571177734993398e-05,-8.147231710609049e-06,0.0012122666230425239,-0.0014847557758912444,7.5905368248641025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.07717084139585495,1.129191517829895,-0.42153891921043396,0.4129972755908966,0.006026044022291899,-0.012271842919290066,1.0007754564285278,-1.8695430755615234,-0.3618670105934143,-0.6105958819389343,0.13379067182540894,-0.2661895751953125,0.3019999861717224,0.070000059902668,0.11997832357883453,0.9999999999986848,-1.587001975165281e-06,-2.77536400971802e-07,1.860861971178846e-07,-2.8395903427735902e-05,-2.3571177734993398e-05,-8.147231710609049e-06,0.0012122666230425239,-0.0014847557758912444,7.5905368248641025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0]",audited_test
1364,0,stable_like,stable,replay_audited,v2_heldout_stable,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.07,0.12]}","[0.302,0.07,0.12]",1.5,44,3,"[0.11755213886499405,1.109025239944458,-0.42464959621429443,0.40543103218078613,0.009094338864088058,-0.018791677430272102,1.227231502532959,-1.8869349956512451,-0.2605728507041931,-0.7502552270889282,0.1598575860261917,-0.344672828912735,0.30170953273773193,0.07597748935222626,0.12028990685939789,0.9988487984556885,-0.006176434473162167,0.0023000531423293907,-0.04751462129038479,-0.004724238999187946,0.1120958924293518,-0.0022198979277163744,2.334202766418457,-0.606051504611969,-1.0201308727264404]","[0.11755213886499405,1.109025239944458,-0.42464959621429443,0.40543103218078613,0.009094338864088058,-0.018791677430272102,1.227231502532959,-1.8869349956512451,-0.2605728507041931,-0.7502552270889282,0.1598575860261917,-0.344672828912735,0.30170953273773193,0.07597748935222626,0.12028990685939789,0.9988487984556885,-0.006176434473162167,0.0023000531423293907,-0.04751462129038479,-0.004724238999187946,0.1120958924293518,-0.0022198979277163744,2.334202766418457,-0.606051504611969,-1.0201308727264404,-0.019158200153810735,-0.01844203202250402,0.018708109337048983,0.31232887387928904,0.759295765044189,-0.5708945749674407,0.0024924036115407944]","[0.11755213886499405,1.109025239944458,-0.42464959621429443,0.40543103218078613,0.009094338864088058,-0.018791677430272102,1.227231502532959,-1.8869349956512451,-0.2605728507041931,-0.7502552270889282,0.1598575860261917,-0.344672828912735,0.30170953273773193,0.07597748935222626,0.12028990685939789,0.9988487984556885,-0.006176434473162167,0.0023000531423293907,-0.04751462129038479,-0.004724238999187946,0.1120958924293518,-0.0022198979277163744,2.334202766418457,-0.606051504611969,-1.0201308727264404,-0.019158200153810735,-0.01844203202250402,0.018708109337048983,0.31232887387928904,0.759295765044189,-0.5708945749674407,0.0024924036115407944,1.5,0.0,0.0,0.0,0.0,0.0]",audited_test
1375,1,both_like,both,replay_audited,branch_replay_confirmed_both,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.07,0.12]}","[0.302,0.07,0.12]",1.5,66,3,"[0.17575694620609283,1.0673905611038208,-0.431396484375,0.38880378007888794,0.013749951496720314,-0.028801077976822853,1.232349157333374,-1.120201587677002,-0.193516343832016,-0.46035903692245483,0.16145581007003784,-0.34558045864105225,0.30208227038383484,0.08282966166734695,0.12055356055498123,0.995745069850611,-0.010387613511329037,0.0022960105141502088,-0.09153459285679925,0.03737563639879227,0.18338441848754883,0.0236347746104002,-2.881127119064331,0.3857291638851166,-2.447711229324341]","[0.17575694620609283,1.0673905611038208,-0.431396484375,0.38880378007888794,0.013749951496720314,-0.028801077976822853,1.232349157333374,-1.120201587677002,-0.193516343832016,-0.46035903692245483,0.16145581007003784,-0.34558045864105225,0.30208227038383484,0.08282966166734695,0.12055356055498123,0.995745069850611,-0.010387613511329037,0.0022960105141502088,-0.09153459285679925,0.03737563639879227,0.18338441848754883,0.0236347746104002,-2.881127119064331,0.3857291638851166,-2.447711229324341,-0.01998845339669243,-0.019184728153407094,0.019238993820971242,0.20765724628653803,0.8078259788683976,-0.5516299991207942,0.002457710914313793]","[0.17575694620609283,1.0673905611038208,-0.431396484375,0.38880378007888794,0.013749951496720314,-0.028801077976822853,1.232349157333374,-1.120201587677002,-0.193516343832016,-0.46035903692245483,0.16145581007003784,-0.34558045864105225,0.30208227038383484,0.08282966166734695,0.12055356055498123,0.995745069850611,-0.010387613511329037,0.0022960105141502088,-0.09153459285679925,0.03737563639879227,0.18338441848754883,0.0236347746104002,-2.881127119064331,0.3857291638851166,-2.447711229324341,-0.01998845339669243,-0.019184728153407094,0.019238993820971242,0.20765724628653803,0.8078259788683976,-0.5516299991207942,0.002457710914313793,1.5,0.0,0.0,0.0,0.0,0.0]",audited_test
1412,0,stable_like,stable,replay_audited,v2_heldout_stable,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.07,0.12]}","[0.302,0.07,0.12]",1.6,58,4,"[0.16481658816337585,1.0793273448944092,-0.4289895296096802,0.3932870030403137,0.012838631868362427,-0.026846373453736305,1.3140556812286377,-1.3483871221542358,-0.21968983113765717,-0.5501169562339783,0.17361627519130707,-0.3697494566440582,0.3018440306186676,0.08206932991743088,0.12227136641740799,0.9961885208806924,-0.04616678131268883,0.002980453193540966,-0.07394711669514827,0.018043724820017815,0.19394999742507935,0.09962106496095657,-6.79753303527832,0.28495892882347107,-2.076503038406372]","[0.16481658816337585,1.0793273448944092,-0.4289895296096802,0.3932870030403137,0.012838631868362427,-0.026846373453736305,1.3140556812286377,-1.3483871221542358,-0.21968983113765717,-0.5501169562339783,0.17361627519130707,-0.3697494566440582,0.3018440306186676,0.08206932991743088,0.12227136641740799,0.9961885208806924,-0.04616678131268883,0.002980453193540966,-0.07394711669514827,0.018043724820017815,0.19394999742507935,0.09962106496095657,-6.79753303527832,0.28495892882347107,-2.076503038406372,-0.023953481615030272,-0.018929603265949488,0.019100575341185897,0.15360058523881168,0.8763980780467485,-0.4564353941252363,0.003084104275330901]","[0.16481658816337585,1.0793273448944092,-0.4289895296096802,0.3932870030403137,0.012838631868362427,-0.026846373453736305,1.3140556812286377,-1.3483871221542358,-0.21968983113765717,-0.5501169562339783,0.17361627519130707,-0.3697494566440582,0.3018440306186676,0.08206932991743088,0.12227136641740799,0.9961885208806924,-0.04616678131268883,0.002980453193540966,-0.07394711669514827,0.018043724820017815,0.19394999742507935,0.09962106496095657,-6.79753303527832,0.28495892882347107,-2.076503038406372,-0.023953481615030272,-0.018929603265949488,0.019100575341185897,0.15360058523881168,0.8763980780467485,-0.4564353941252363,0.003084104275330901,1.6,0.0,0.0,0.0,0.0,0.0]",audited_test
1428,0,stable_like,stable,replay_audited,v2_heldout_stable,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.07,0.12]}","[0.302,0.07,0.12]",1.6,90,4,"[0.25530073046684265,1.0401854515075684,-0.4362146258354187,0.3772544264793396,0.019972283393144608,-0.042169664055109024,1.3278262615203857,-0.6399914622306824,-0.13564476370811462,-0.25736716389656067,0.16046181321144104,-0.34861069917678833,0.3040805160999298,0.09491603076457977,0.12670858204364777,0.9781799999455367,-0.19283473663182502,-0.00025554330431902446,-0.07732132145989326,0.05808539688587189,0.18670913577079773,0.06949961930513382,-2.3541135787963867,0.8784634470939636,-0.2838413417339325]","[0.25530073046684265,1.0401854515075684,-0.4362146258354187,0.3772544264793396,0.019972283393144608,-0.042169664055109024,1.3278262615203857,-0.6399914622306824,-0.13564476370811462,-0.25736716389656067,0.16046181321144104,-0.34861069917678833,0.3040805160999298,0.09491603076457977,0.12670858204364777,0.9781799999455367,-0.19283473663182502,-0.00025554330431902446,-0.07732132145989326,0.05808539688587189,0.18670913577079773,0.06949961930513382,-2.3541135787963867,0.8784634470939636,-0.2838413417339325,-0.0208437287041485,-0.01910439830600255,0.019624852435896456,0.11494253034092364,0.9657345729104387,-0.23269067322159354,0.002561277709901333]","[0.25530073046684265,1.0401854515075684,-0.4362146258354187,0.3772544264793396,0.019972283393144608,-0.042169664055109024,1.3278262615203857,-0.6399914622306824,-0.13564476370811462,-0.25736716389656067,0.16046181321144104,-0.34861069917678833,0.3040805160999298,0.09491603076457977,0.12670858204364777,0.9781799999455367,-0.19283473663182502,-0.00025554330431902446,-0.07732132145989326,0.05808539688587189,0.18670913577079773,0.06949961930513382,-2.3541135787963867,0.8784634470939636,-0.2838413417339325,-0.0208437287041485,-0.01910439830600255,0.019624852435896456,0.11494253034092364,0.9657345729104387,-0.23269067322159354,0.002561277709901333,1.6,0.0,0.0,0.0,0.0,0.0]",audited_test
1463,0,stable_like,stable,replay_audited,v2_heldout_stable,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.7,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.07,0.12]}","[0.302,0.07,0.12]",1.7,78,3,"[0.235110804438591,1.051151156425476,-0.4338078200817108,0.38149288296699524,0.018443191424012184,-0.03876418247818947,1.3996388912200928,-0.8427800536155701,-0.15404757857322693,-0.3543573021888733,0.18062956631183624,-0.38721805810928345,0.3050909638404846,0.09217704832553864,0.12181217223405838,0.990450902650075,-0.0372343109428852,-0.005215369232368824,-0.13264017284379073,0.0630306601524353,0.24261514842510223,0.005939112044870853,-1.5784052610397339,-1.484631061553955,-0.4036613702774048]","[0.235110804438591,1.051151156425476,-0.4338078200817108,0.38149288296699524,0.018443191424012184,-0.03876418247818947,1.3996388912200928,-0.8427800536155701,-0.15404757857322693,-0.3543573021888733,0.18062956631183624,-0.38721805810928345,0.3050909638404846,0.09217704832553864,0.12181217223405838,0.990450902650075,-0.0372343109428852,-0.005215369232368824,-0.13264017284379073,0.0630306601524353,0.24261514842510223,0.005939112044870853,-1.5784052610397339,-1.484631061553955,-0.4036613702774048,-0.018050395886613592,-0.019708105820661972,0.019696768095047074,0.09767330699064522,0.8321072681907469,-0.5459463520581886,0.0011252090334892273]","[0.235110804438591,1.051151156425476,-0.4338078200817108,0.38149288296699524,0.018443191424012184,-0.03876418247818947,1.3996388912200928,-0.8427800536155701,-0.15404757857322693,-0.3543573021888733,0.18062956631183624,-0.38721805810928345,0.3050909638404846,0.09217704832553864,0.12181217223405838,0.990450902650075,-0.0372343109428852,-0.005215369232368824,-0.13264017284379073,0.0630306601524353,0.24261514842510223,0.005939112044870853,-1.5784052610397339,-1.484631061553955,-0.4036613702774048,-0.018050395886613592,-0.019708105820661972,0.019696768095047074,0.09767330699064522,0.8321072681907469,-0.5459463520581886,0.0011252090334892273,1.7,0.0,0.0,0.0,0.0,0.0]",audited_test
1516,1,both_like,both,replay_audited,branch_replay_confirmed_both,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[0.9,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.071,0.12]}","[0.302,0.071,0.12]",0.9,102,3,"[0.1629749983549118,1.0365551710128784,-0.4395454525947571,0.3787241578102112,0.012750656343996525,-0.027072690427303314,0.7374783754348755,-0.509631872177124,-0.09489767998456955,-0.213322713971138,0.09034041315317154,-0.2035333514213562,0.30310139060020447,0.07523573935031891,0.1201498880982399,0.9996224358298845,-0.0036015262737177514,0.00038810439936944226,-0.027237183573253443,0.012863636016845703,0.06970170885324478,0.041582513600587845,-1.2913779020309448,0.09366634488105774,-0.7472764253616333]","[0.1629749983549118,1.0365551710128784,-0.4395454525947571,0.3787241578102112,0.012750656343996525,-0.027072690427303314,0.7374783754348755,-0.509631872177124,-0.09489767998456955,-0.213322713971138,0.09034041315317154,-0.2035333514213562,0.30310139060020447,0.07523573935031891,0.1201498880982399,0.9996224358298845,-0.0036015262737177514,0.00038810439936944226,-0.027237183573253443,0.012863636016845703,0.06970170885324478,0.041582513600587845,-1.2913779020309448,0.09366634488105774,-0.7472764253616333,-0.01969668108779523,-0.01939349566269143,0.01947822080637302,0.34096560512810314,0.7534199379230606,-0.562228470694644,0.001848133746534586]","[0.1629749983549118,1.0365551710128784,-0.4395454525947571,0.3787241578102112,0.012750656343996525,-0.027072690427303314,0.7374783754348755,-0.509631872177124,-0.09489767998456955,-0.213322713971138,0.09034041315317154,-0.2035333514213562,0.30310139060020447,0.07523573935031891,0.1201498880982399,0.9996224358298845,-0.0036015262737177514,0.00038810439936944226,-0.027237183573253443,0.012863636016845703,0.06970170885324478,0.041582513600587845,-1.2913779020309448,0.09366634488105774,-0.7472764253616333,-0.01969668108779523,-0.01939349566269143,0.01947822080637302,0.34096560512810314,0.7534199379230606,-0.562228470694644,0.001848133746534586,0.9,0.0,0.0,0.0,0.0,0.0]",audited_test
1608,0,stable_like,stable,replay_audited,v2_heldout_stable,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.2,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.071,0.12]}","[0.302,0.071,0.12]",1.2,40,0,"[0.08572645485401154,1.120031476020813,-0.4234267771244049,0.4100644290447235,0.00672407541424036,-0.013666422106325626,1.00066339969635,-1.708166480064392,-0.3459969460964203,-0.5576324462890625,0.1340019404888153,-0.26701250672340393,0.3019999563694,0.07100007683038712,0.11997838318347931,0.9999999999985303,-1.687693611527059e-06,-2.851187730353006e-07,9.98261526773046e-08,-2.8835589546361007e-05,2.478644273651298e-05,-4.195850124233402e-06,-0.001296559115871787,-0.001484134467318654,1.0044666851172224e-05]","[0.08572645485401154,1.120031476020813,-0.4234267771244049,0.4100644290447235,0.00672407541424036,-0.013666422106325626,1.00066339969635,-1.708166480064392,-0.3459969460964203,-0.5576324462890625,0.1340019404888153,-0.26701250672340393,0.3019999563694,0.07100007683038712,0.11997838318347931,0.9999999999985303,-1.687693611527059e-06,-2.851187730353006e-07,9.98261526773046e-08,-2.8835589546361007e-05,2.478644273651298e-05,-4.195850124233402e-06,-0.001296559115871787,-0.001484134467318654,1.0044666851172224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.08572645485401154,1.120031476020813,-0.4234267771244049,0.4100644290447235,0.00672407541424036,-0.013666422106325626,1.00066339969635,-1.708166480064392,-0.3459969460964203,-0.5576324462890625,0.1340019404888153,-0.26701250672340393,0.3019999563694,0.07100007683038712,0.11997838318347931,0.9999999999985303,-1.687693611527059e-06,-2.851187730353006e-07,9.98261526773046e-08,-2.8835589546361007e-05,2.478644273651298e-05,-4.195850124233402e-06,-0.001296559115871787,-0.001484134467318654,1.0044666851172224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0]",audited_test
1673,0,stable_like,signature_only,replay_audited,marginal_signature_only,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.3,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.071,0.12]}","[0.302,0.071,0.12]",1.3,88,3,"[0.20292744040489197,1.0438029766082764,-0.4364563822746277,0.37985220551490784,0.01590435393154621,-0.033577170222997665,1.06833815574646,-0.6757158041000366,-0.12789703905582428,-0.28167808055877686,0.1344701647758484,-0.295097291469574,0.3032195568084717,0.0843299925327301,0.12090127170085907,0.9940709105382483,-0.018488495106594515,0.0038786112295865023,-0.10708014169434599,-0.004112388007342815,0.1863258332014084,0.008847380056977272,-0.4236045181751251,-1.0331077575683594,-2.7296853065490723]","[0.20292744040489197,1.0438029766082764,-0.4364563822746277,0.37985220551490784,0.01590435393154621,-0.033577170222997665,1.06833815574646,-0.6757158041000366,-0.12789703905582428,-0.28167808055877686,0.1344701647758484,-0.295097291469574,0.3032195568084717,0.0843299925327301,0.12090127170085907,0.9940709105382483,-0.018488495106594515,0.0038786112295865023,-0.10708014169434599,-0.004112388007342815,0.1863258332014084,0.008847380056977272,-0.4236045181751251,-1.0331077575683594,-2.7296853065490723,-0.022981825138387785,-0.01965317432509129,0.019682331327232464,0.1353441797280715,0.8263861799445903,-0.5465965922051863,0.0012342025293037295]","[0.20292744040489197,1.0438029766082764,-0.4364563822746277,0.37985220551490784,0.01590435393154621,-0.033577170222997665,1.06833815574646,-0.6757158041000366,-0.12789703905582428,-0.28167808055877686,0.1344701647758484,-0.295097291469574,0.3032195568084717,0.0843299925327301,0.12090127170085907,0.9940709105382483,-0.018488495106594515,0.0038786112295865023,-0.10708014169434599,-0.004112388007342815,0.1863258332014084,0.008847380056977272,-0.4236045181751251,-1.0331077575683594,-2.7296853065490723,-0.022981825138387785,-0.01965317432509129,0.019682331327232464,0.1353441797280715,0.8263861799445903,-0.5465965922051863,0.0012342025293037295,1.3,0.0,0.0,0.0,0.0,0.0]",audited_test
1967,1,both_like,both,replay_audited,branch_replay_confirmed_both,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.1,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.072,0.12]}","[0.302,0.072,0.12]",1.1,102,2,"[0.19900895655155182,1.034787893295288,-0.4389963448047638,0.3769945502281189,0.015528615564107895,-0.03301936760544777,0.9036042094230652,-0.4942142069339752,-0.09616263955831528,-0.20499524474143982,0.11012253910303116,-0.2465372085571289,0.30454185605049133,0.08207794278860092,0.12090767920017242,0.9977126389673745,-0.020852039197238707,0.003735256947385735,-0.06419291519794948,0.015851512551307678,0.17443262040615082,0.003524865722283721,0.05904369801282883,-0.729841411113739,-2.616830587387085]","[0.19900895655155182,1.034787893295288,-0.4389963448047638,0.3769945502281189,0.015528615564107895,-0.03301936760544777,0.9036042094230652,-0.4942142069339752,-0.09616263955831528,-0.20499524474143982,0.11012253910303116,-0.2465372085571289,0.30454185605049133,0.08207794278860092,0.12090767920017242,0.9977126389673745,-0.020852039197238707,0.003735256947385735,-0.06419291519794948,0.015851512551307678,0.17443262040615082,0.003524865722283721,0.05904369801282883,-0.729841411113739,-2.616830587387085,-0.019867382955489572,-0.019396073935095084,0.01960903344901149,0.15985622664704738,0.847628808043208,-0.5059361526689099,0.0016248637111857533]","[0.19900895655155182,1.034787893295288,-0.4389963448047638,0.3769945502281189,0.015528615564107895,-0.03301936760544777,0.9036042094230652,-0.4942142069339752,-0.09616263955831528,-0.20499524474143982,0.11012253910303116,-0.2465372085571289,0.30454185605049133,0.08207794278860092,0.12090767920017242,0.9977126389673745,-0.020852039197238707,0.003735256947385735,-0.06419291519794948,0.015851512551307678,0.17443262040615082,0.003524865722283721,0.05904369801282883,-0.729841411113739,-2.616830587387085,-0.019867382955489572,-0.019396073935095084,0.01960903344901149,0.15985622664704738,0.847628808043208,-0.5059361526689099,0.0016248637111857533,1.1,0.0,0.0,0.0,0.0,0.0]",audited_test
2163,0,stable_like,stable,replay_audited,v2_heldout_stable,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.072,0.12]}","[0.302,0.072,0.12]",1.6,84,3,"[0.23828339576721191,1.0454926490783691,-0.43512192368507385,0.3794151246547699,0.01868760585784912,-0.03936709463596344,1.3183717727661133,-0.7350450158119202,-0.1387813538312912,-0.3082859218120575,0.16707462072372437,-0.3616165220737457,0.30384546518325806,0.09272364526987076,0.12297217547893524,0.9899224108254321,-0.06972454534314643,-0.002041138722068541,-0.12323936901401791,0.07019634544849396,0.24056896567344666,0.02570156753063202,-1.681718349456787,-1.1395182609558105,0.6076095700263977]","[0.23828339576721191,1.0454926490783691,-0.43512192368507385,0.3794151246547699,0.01868760585784912,-0.03936709463596344,1.3183717727661133,-0.7350450158119202,-0.1387813538312912,-0.3082859218120575,0.16707462072372437,-0.3616165220737457,0.30384546518325806,0.09272364526987076,0.12297217547893524,0.9899224108254321,-0.06972454534314643,-0.002041138722068541,-0.12323936901401791,0.07019634544849396,0.24056896567344666,0.02570156753063202,-1.681718349456787,-1.1395182609558105,0.6076095700263977,-0.017564904398292606,-0.019637540381655955,0.019659550695761363,0.12315869289963985,0.858994925606252,-0.4969503538040413,0.001409280113875866]","[0.23828339576721191,1.0454926490783691,-0.43512192368507385,0.3794151246547699,0.01868760585784912,-0.03936709463596344,1.3183717727661133,-0.7350450158119202,-0.1387813538312912,-0.3082859218120575,0.16707462072372437,-0.3616165220737457,0.30384546518325806,0.09272364526987076,0.12297217547893524,0.9899224108254321,-0.06972454534314643,-0.002041138722068541,-0.12323936901401791,0.07019634544849396,0.24056896567344666,0.02570156753063202,-1.681718349456787,-1.1395182609558105,0.6076095700263977,-0.017564904398292606,-0.019637540381655955,0.019659550695761363,0.12315869289963985,0.858994925606252,-0.4969503538040413,0.001409280113875866,1.6,0.0,0.0,0.0,0.0,0.0]",audited_test
